tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,labels
5.463593,9.072254206,4.762553492,4.672648502,2.295892218,-0.762796274,-0.858730656,-0.674365288,0.518080799,0.453614026,0.391416577,0.114020728,0
5.067590052,1.710716913,9.058371591,9.142844358,3.510323945,-1.364427644,-0.58476974,-1.561126561,0.933795709,0.065156374,0.61048466,0.941629944,0
1.768564697,8.29712684,4.472032869,5.919824587,3.610314288,-1.516043127,-1.574736686,-0.519534476,0.23736635,0.50162788,0.423869378,0.951228718,0
7.903777129,8.454677614,9.401291341,0.646645975,4.520575657,-1.645697287,-1.030609791,-1.844268579,0.659952517,0.964074,0.164645686,0.655262248,0
7.821416667,5.842969897,2.629047329,2.182774046,3.208452459,-0.547593977,-1.811358766,-0.849499715,0.621277131,0.814068966,0.492608761,0.601612649,0
1.412934221,6.08892193,5.950846231,6.172790461,3.388078693,-0.879606448,-1.127543786,-1.380928459,0.109810552,0.633781002,0.079277089,0.841257046,0
4.07645624,5.325342745,6.039602811,8.006778063,3.35695208,-1.250408575,-0.897281216,-1.209262289,0.352473572,0.076765154,0.194173038,0.721795367,0
4.515548072,4.815196315,6.404593714,6.674346967,4.26620679,-1.497963473,-1.21544118,-1.552802136,0.323539354,0.650484842,0.443986249,0.687594859,0
5.961151483,5.545509083,7.16073916,1.580475999,4.130190201,-1.53264896,-1.959005347,-0.638535894,0.573147544,0.883051681,0.229000538,0.994647488,0
6.064447494,4.875042142,1.872183928,4.972552542,3.249526155,-0.999652053,-1.670554532,-0.579319571,0.272261979,0.339267744,0.827259226,0.941858296,0
3.341640709,7.163916391,6.782101505,7.441815168,2.996978747,-1.16208477,-0.92396021,-0.910933767,0.797654951,0.324489387,0.235863957,0.331710026,0
2.268887604,7.131666823,3.865977529,2.646370908,4.275174773,-1.56608624,-1.930616942,-0.778471591,0.607308899,0.950226054,0.46644522,0.234178828,0
6.587241531,8.255998947,8.109960456,4.457904245,4.332936904,-1.073779489,-1.371387634,-1.88776978,0.166933313,0.612513837,0.792246633,0.83612735,0
9.541500848,7.417874551,5.587314678,3.37646491,2.921554448,-0.831258954,-0.650940327,-1.439355168,0.457515728,0.697707012,0.685508143,0.349120253,0
2.222141069,4.597753271,6.262688186,6.014839071,3.266391591,-0.752192207,-1.081792653,-1.432406732,0.265961075,0.452265936,0.927484674,0.159433749,0
9.845326721,4.832927578,1.30985284,6.387791806,3.645004967,-0.774547757,-1.747957225,-1.122499984,0.63657074,0.578358816,0.889689152,0.471243476,0
6.889873899,9.250092071,4.569270951,1.000059591,3.658897398,-1.832494395,-1.131263234,-0.695139769,0.564707956,0.821599853,0.497382318,0.592617332,0
2.744261622,7.028020405,6.508389526,2.540942863,3.401168462,-1.489730409,-0.917857339,-0.993580713,0.347931315,0.68529991,0.383920413,0.117425273,0
2.782822421,9.739155664,2.32958742,6.052478018,2.156448886,-0.686532801,-0.686930359,-0.782985726,0.802221513,0.618096185,0.054476331,0.969816966,0
8.947339496,4.499163251,5.794886487,5.046765336,4.117787503,-0.890509698,-1.75095557,-1.476322235,0.061414493,0.523789882,0.846890205,0.140420225,0
5.816948052,1.313457689,4.834062572,1.288039151,4.580514101,-1.975105789,-1.107176367,-1.498231945,0.830842059,0.395270738,0.49915379,0.496476196,0
9.638349444,2.08027367,3.363083044,4.031136967,2.939738746,-0.637977829,-0.584640826,-1.717120091,0.703569513,0.778086591,0.833185075,0.789359165,0
3.497323354,1.833046549,6.145912621,6.135748606,3.776542992,-0.905611703,-1.847972849,-1.02295844,0.873698106,0.321814402,0.585725086,0.541832662,0
3.841975605,6.475663715,8.133567655,0.875037799,4.537393197,-1.422611397,-1.957640382,-1.157141418,0.360197514,0.543757899,0.723875055,0.232706402,0
2.860754509,4.89654838,4.913351026,7.222781184,3.850786002,-0.809763168,-1.085580611,-1.955442222,0.306727385,0.979621396,0.378574481,0.385000656,0
9.241326086,9.718294027,8.593903668,7.516028464,3.391986978,-1.142746113,-1.354005854,-0.895235011,0.663660911,0.570503571,0.716314408,0.891594682,0
3.475617059,5.115545401,9.291472261,8.239081499,5.004935962,-1.758918412,-1.862363661,-1.383653889,0.082345452,0.449552957,0.726732581,0.769996532,0
3.522032254,5.031488956,8.343059358,8.177388133,3.405423128,-0.852074072,-0.582524819,-1.970824238,0.195724242,0.883971705,0.596745141,0.583331215,0
5.775582047,6.057617109,4.563127749,8.40281866,3.328358067,-1.696296585,-0.550837796,-1.081223686,0.4304186,0.965763744,0.204333993,0.818666281,0
7.323290349,6.041901653,0.547161272,9.574197531,4.726364413,-1.423560106,-1.452711258,-1.85009305,0.954761937,0.923023123,0.701691178,0.817371009,0
8.112680107,6.957825281,6.991541658,5.446865819,3.414115031,-1.269570351,-1.051997212,-1.092547467,0.597006536,0.412389727,0.760146208,0.181561574,0
6.493462041,1.56340202,4.930278934,1.587621528,3.915475395,-1.433879373,-1.803442155,-0.678153868,0.592857028,0.576962706,0.712441618,0.764259678,0
9.801901906,2.475298433,5.252036336,4.592131727,4.462079249,-1.250048731,-1.623773283,-1.588257235,0.262381509,0.854419182,0.311591578,0.968681887,0
3.789441259,9.364079866,6.420284133,3.999910428,4.107549619,-1.638027994,-1.374522246,-1.094999379,0.649533314,0.500701336,0.515386705,0.858429741,0
1.746940331,7.983825111,9.878974553,8.046468234,3.598322862,-1.040195625,-1.101417592,-1.456709645,0.764845192,0.465924716,0.521995317,0.456091989,0
9.688746256,0.597272889,3.672975641,8.338478756,4.387815429,-0.663288655,-1.946232651,-1.778294123,0.321663403,0.231615186,0.416943147,0.85341344,0
6.094653237,3.37486526,7.752313582,9.609711428,4.49594026,-1.546249815,-1.739244591,-1.210445854,0.540964604,0.184545794,0.785276514,0.072210211,0
9.29768148,6.44330141,3.090679386,8.833255244,5.044913093,-1.914778059,-1.518438066,-1.611696968,0.799418686,0.220402622,0.912998034,0.448030848,0
8.25149021,3.820115194,3.167246648,5.382463298,2.84031867,-0.74828209,-0.580023401,-1.512013179,0.915857511,0.359473567,0.188934662,0.933196687,0
3.072310672,2.460659602,6.705256619,9.237924929,4.135328538,-1.539829449,-0.633199157,-1.962299932,0.78847385,0.292663643,0.488654335,0.438879128,0
8.356017183,4.280858024,6.725140819,7.789184562,4.58409135,-1.651528966,-1.124386215,-1.808176169,0.948492362,0.942809139,0.234679292,0.678446645,0
8.360143542,1.357587447,8.777490514,9.96063924,4.282371196,-1.686319892,-1.534194947,-1.061856357,0.153155983,0.616575187,0.842595827,0.323009557,0
6.671657617,9.252765816,3.261539014,7.518118215,3.79263556,-1.789665929,-0.500289623,-1.502680008,0.651137982,0.434275042,0.61684551,0.650752063,0
8.314391604,1.134403819,6.251759202,8.597642145,3.429354845,-1.872003342,-0.926222325,-0.631129178,0.51179994,0.729160651,0.25445238,0.97284928,0
8.051004733,3.805663166,2.63675918,7.273673227,3.021093887,-1.33465981,-1.07135882,-0.615075257,0.648147895,0.62717307,0.991140357,0.708575135,0
4.925611713,7.543862925,3.602461493,5.943599998,3.588397917,-1.103448206,-0.753639444,-1.731310267,0.584539799,0.69812503,0.116270025,0.762803826,0
6.45494706,0.945614745,6.643796707,8.197227264,3.950342621,-1.248623643,-1.611189459,-1.090529519,0.100543755,0.109893833,0.99364526,0.568385191,0
4.72979766,8.434740669,2.207280555,9.001135929,4.208864679,-1.894616331,-0.984437482,-1.329810866,0.529685305,0.396811507,0.580840892,0.979085788,0
3.044211308,5.860124456,7.333667241,6.124656468,4.026229123,-1.383916972,-1.221413489,-1.420898662,0.234221091,0.390876042,0.579202038,0.807467981,0
9.282051944,3.210239069,2.273886643,7.424438456,3.08111581,-1.319973215,-1.026594133,-0.734548463,0.321931225,0.723714433,0.588039318,0.946022965,0
5.172625957,8.468026621,9.952560421,5.543750962,4.144102919,-1.823149937,-1.226247621,-1.094705361,0.710076334,0.762697643,0.600739448,0.226445423,0
6.282814167,6.341949801,9.866409928,1.223250299,4.131868389,-1.349560768,-1.580172646,-1.202134975,0.893042294,0.867440798,0.192099562,0.228124343,0
2.202960544,8.45054499,3.98358448,6.676700907,5.454501235,-1.623678063,-1.91156689,-1.919256281,0.984157797,0.743159742,0.885223222,0.719666059,0
5.872401807,4.286860397,2.771222985,5.07680072,3.437528102,-1.809828166,-0.848239132,-0.779460804,0.803681068,0.666257695,0.810384939,0.993045408,0
5.35940543,4.411818222,6.689338117,9.94332124,3.407650288,-0.85930445,-1.228466464,-1.319879374,0.602310843,0.919977485,0.462335931,0.533973432,0
2.795618678,7.367442892,6.424855889,6.968800529,3.400525067,-1.646691293,-0.955542695,-0.798291079,0.979195455,0.528835767,0.437853674,0.618256152,0
0.508533205,7.505412654,9.537115347,6.335474195,3.841208976,-0.751183826,-1.688098546,-1.401926604,0.157118353,0.967824496,0.184285429,0.342387016,0
6.020954544,8.610196795,5.439370463,2.844172278,2.795305762,-1.071035032,-0.996297277,-0.727973452,0.177674339,0.973839871,0.868906557,0.908206748,0
4.740635097,6.824981081,1.832374584,4.726417174,5.476067958,-1.56580468,-1.996631842,-1.913631437,0.731416404,0.996594114,0.573916905,0.071561491,0
5.921796372,4.135594963,5.717790799,9.283726182,4.854589163,-1.425793726,-1.617655619,-1.811139818,0.155542841,0.14543383,0.881342696,0.640753625,0
3.374034337,9.512931408,8.185247411,5.790818511,4.57555215,-1.77173037,-1.952075502,-0.851746277,0.322244217,0.65462855,0.961711736,0.558291029,0
2.1575596,5.555917598,8.64390121,7.061359346,4.122567746,-1.194246687,-1.527864691,-1.400456368,0.704711756,0.166425368,0.883438148,0.782357825,0
4.624190371,5.436350544,6.305130335,2.990331499,2.610646021,-0.806853963,-0.599730359,-1.204061699,0.886400923,0.502993072,0.385810012,0.851985953,0
4.992458027,4.55976611,7.134636109,7.219630502,4.090175967,-1.139912826,-1.870272936,-1.079990205,0.29020337,0.295674121,0.358242116,0.930286849,0
2.81448009,2.661026648,5.999592446,5.050034603,3.815368095,-1.426824793,-1.590049783,-0.798493519,0.235028052,0.772437694,0.06901451,0.996088304,0
3.745486677,4.123437073,9.145000381,8.99419778,4.578786957,-1.977736889,-1.696186638,-0.904863429,0.611118562,0.132974716,0.276804418,0.597980418,0
9.77983058,6.740159139,8.230865694,6.626980273,3.852626426,-1.012905986,-1.668437268,-1.171283172,0.814120921,0.281745509,0.306901699,0.468119182,0
9.621492816,7.317661395,5.32501713,3.950394674,5.100118932,-1.772381716,-1.584053816,-1.7436834,0.984505383,0.090649808,0.422630213,0.119833112,0
7.220492441,8.803085903,9.002827465,2.996182618,4.25975938,-1.608396699,-1.065945923,-1.585416758,0.832800183,0.149643714,0.184569325,0.955930759,0
3.590198781,6.794054217,3.347823987,8.68098484,2.781643447,-1.49712906,-0.538393736,-0.746120651,0.437458318,0.116557583,0.994838292,0.509764147,0
6.790829266,8.680022358,6.924612009,2.801374432,5.050720691,-1.828486148,-1.302426052,-1.919808491,0.55080717,0.627121989,0.831176115,0.207528364,0
6.211313734,9.818101514,9.009934797,8.861957372,3.601377034,-1.402415861,-0.936871875,-1.262089297,0.80748494,0.717560342,0.397150376,0.209570101,0
5.810259866,4.003971633,7.431831453,9.849769618,3.520657677,-1.640602536,-0.941816127,-0.938239015,0.971208127,0.115640749,0.496765615,0.155618174,0
0.774182897,9.961879923,6.754753508,8.033046247,4.906419689,-1.693268833,-1.711862663,-1.501288193,0.448745277,0.825046929,0.097096992,0.436177128,0
7.275870486,5.995140905,5.708667346,3.816285076,4.357651607,-1.734256661,-1.542013985,-1.081380961,0.390519488,0.18389926,0.864745152,0.823586912,0
7.921589304,9.769820126,5.076032487,9.831177374,4.94130885,-1.666147649,-1.825643049,-1.449518152,0.339093081,0.590216359,0.606484336,0.456516629,0
7.800285969,2.957926478,6.393013975,5.247665057,3.015290538,-1.3534348,-1.141260451,-0.520595287,0.481119595,0.707134384,0.722863734,0.459917833,0
8.906997824,3.120306853,4.442365577,9.378646803,3.883727442,-1.661160166,-0.896437463,-1.326129813,0.498600041,0.818776005,0.397665267,0.751768069,0
5.209547613,8.566402904,3.364199571,5.516665108,2.988354357,-1.418545069,-0.525065173,-1.044744115,0.639940135,0.205629818,0.967787906,0.191297653,0
8.29294597,6.077669191,1.896049258,8.241468851,3.838973678,-1.385718817,-1.719757981,-0.73349688,0.971096037,0.7621394,0.876992824,0.878809142,0
6.997099062,6.976859586,3.903794324,5.925562105,3.433717595,-1.335771259,-1.23883361,-0.859112727,0.390109257,0.811003263,0.453657678,0.377518045,0
4.869212716,6.092049948,3.003756879,9.258155328,3.09060485,-0.891180716,-1.21109177,-0.988332363,0.96471314,0.119435864,0.75740048,0.834622894,0
4.474216607,9.896244644,8.407286833,7.361501643,3.537416313,-1.300084217,-0.879047529,-1.358284568,0.347841992,0.648667269,0.887258386,0.525065778,0
4.693159375,0.856265052,2.456657457,7.91037145,3.585481893,-1.632203522,-1.196861214,-0.756417157,0.650524785,0.544490238,0.593046617,0.743757253,0
7.01979078,4.367088445,5.085846178,6.02033069,5.223813985,-1.781483083,-1.626963648,-1.815367254,0.454879688,0.163155618,0.487327093,0.987930281,0
7.941605082,9.306139748,7.098262891,1.428043398,4.231047057,-1.076849171,-1.356225719,-1.797972166,0.593984083,0.645642512,0.138939021,0.118873992,0
4.9420802,7.885310119,3.4285717,7.288424489,4.110395913,-1.104859917,-1.169959114,-1.835576882,0.42659815,0.990765345,0.056373766,0.221006119,0
7.122154237,7.329859396,6.102314802,9.727012455,3.215050806,-0.964247974,-1.271353302,-0.97944953,0.448598349,0.352647426,0.558832229,0.382138057,0
5.525887773,5.510786508,9.792400609,7.32141887,4.389261477,-1.657611116,-1.409726227,-1.321924135,0.890678819,0.892356141,0.970545093,0.352517968,0
3.611261072,2.823969133,6.44358348,5.580118699,5.415725716,-1.69144071,-1.771055829,-1.953229177,0.704398155,0.059245649,0.793312636,0.306138662,0
7.797347388,6.385843218,5.103628286,0.582872757,4.80053944,-1.980756614,-0.858008509,-1.961774317,0.567567427,0.680300685,0.933305633,0.42163821,0
3.727689167,8.316323336,2.591924486,7.660231568,2.501851176,-0.68306034,-1.296846932,-0.521943903,0.148919915,0.993058039,0.749688875,0.937088555,0
3.177222091,5.490779973,4.10399816,9.958391422,2.412885544,-0.865845973,-1.035501081,-0.51153849,0.833098512,0.425983851,0.874126603,0.713600991,0
9.698005798,7.924368681,8.157392113,6.377812226,4.42305098,-1.086616539,-1.832807098,-1.503627343,0.248554412,0.698846262,0.153878063,0.298758499,0
8.817874332,6.099254769,7.827856646,8.814681905,2.977358699,-0.707286132,-1.379410537,-0.890662031,0.247078635,0.885852765,0.087933392,0.63866448,0
1.386311245,8.383547632,5.581180174,4.876728893,3.395489839,-1.10904398,-0.748333674,-1.538112185,0.292498041,0.898035313,0.11069187,0.315140279,0
4.074807639,5.503483036,3.248167341,5.744831439,2.547668121,-0.667106243,-1.266967845,-0.613594033,0.469148575,0.753259438,0.776523971,0.709424256,0
4.22484236,6.227690023,3.410225281,7.383784633,2.905056579,-0.840588956,-0.686367427,-1.378100196,0.403153376,0.137669445,0.843682943,0.864166495,0
4.466782227,9.342485148,4.339379713,5.359900509,3.960805739,-1.902784467,-1.225489086,-0.832532186,0.76592128,0.925447317,0.622863509,0.774458273,0
5.434611598,8.708070558,2.746802771,4.061731464,5.023661106,-1.643167262,-1.75877847,-1.621715374,0.40961382,0.556839386,0.498705087,0.352913304,0
6.846600187,8.286576668,5.250196372,7.026324356,4.417403701,-1.366272141,-1.988674283,-1.062457277,0.074198785,0.341118021,0.198219188,0.522827527,0
6.530526615,6.781789899,4.349695225,8.6731382,3.492807125,-1.390285263,-1.532192579,-0.570329283,0.073055557,0.505441048,0.37876093,0.942630833,0
9.618028422,7.354510602,6.731617491,7.363222882,2.866025564,-0.61321194,-0.695527924,-1.557285701,0.890476514,0.10412081,0.388876907,0.511860406,0
0.948184415,9.35114008,2.045102482,7.760780699,5.568649863,-1.973185353,-1.933519844,-1.661944666,0.14332247,0.704604535,0.972535322,0.754485354,0
2.041123542,7.318510391,3.114654821,3.021511843,2.776990633,-0.813284863,-1.03300344,-0.930702331,0.190481517,0.825965191,0.500789817,0.881536147,0
6.784120915,1.318357478,6.358154179,7.499437942,3.462479557,-1.296030961,-1.311333476,-0.85511512,0.36552167,0.576649356,0.820471864,0.375048089,0
7.887232494,5.835711957,5.871383925,7.24279892,2.415330862,-0.640760156,-1.270157779,-0.504412927,0.424555039,0.188771077,0.724159121,0.470315163,0
1.398782649,8.817513301,5.297535731,0.748664704,3.549932309,-1.390464082,-1.467647792,-0.691820436,0.251595518,0.943142431,0.550274592,0.309739388,0
4.348515556,4.549058451,8.987026801,4.145664033,2.888274861,-1.515864186,-0.790437243,-0.581973432,0.979039458,0.365685051,0.992847052,0.985905733,0
4.401031108,5.095684832,7.248282446,3.590864284,3.671638458,-1.428322534,-0.566406442,-1.676909482,0.525939635,0.663933359,0.080132565,0.79035317,0
6.130354713,7.796294008,6.853672996,4.375440427,3.203413377,-1.161183715,-1.152616214,-0.889613449,0.398990756,0.075949927,0.363739312,0.581759738,0
8.650707493,5.413176888,9.700645366,0.709099753,4.955225402,-1.645404528,-1.740924198,-1.568896675,0.773347761,0.546982297,0.685027864,0.305788323,0
7.55999897,9.754460255,2.840419039,5.799500004,2.943912183,-0.906404618,-0.802311764,-1.235195801,0.725937664,0.556602532,0.202315485,0.123770703,0
4.968734593,9.958275361,6.67259019,2.873653907,2.81209359,-0.757379887,-0.684645837,-1.370067866,0.583209241,0.687347228,0.085877394,0.655869316,0
5.701267121,9.601239055,6.684272605,1.441566057,2.855926189,-0.772487077,-0.966438536,-1.117000576,0.767514622,0.825273848,0.141450346,0.681712975,0
5.305235594,8.308634574,8.59289476,4.024041134,2.863590147,-0.808085956,-1.00041373,-1.055090461,0.346929482,0.471899361,0.238433614,0.922791771,0
5.040156275,8.457170897,3.777812532,4.198864422,4.834443554,-1.941344465,-0.945429042,-1.947670047,0.482927413,0.07235306,0.724531508,0.473406979,0
8.69611367,7.479651675,8.658321831,7.090704705,3.56226344,-1.784063712,-1.139296509,-0.638903218,0.744631333,0.933782513,0.234042739,0.986327179,0
8.841435885,6.917885676,8.560107061,4.007183908,4.328520802,-1.720769373,-0.899834042,-1.707917387,0.490620679,0.994425599,0.732397536,0.73127101,0
8.408968175,8.494986377,3.44878808,5.742419024,3.793196403,-1.674398183,-0.81086815,-1.30793007,0.925321733,0.973465862,0.154056815,0.603079747,0
7.475482694,2.560356208,9.3449039,6.020497717,4.319934235,-1.048453752,-1.489389966,-1.782090517,0.798467781,0.244283809,0.548110378,0.496835831,0
5.191110248,3.417617453,1.991021063,7.295291568,2.705687212,-1.25415601,-0.728978408,-0.722552793,0.781521728,0.402115481,0.753532608,0.132239874,0
2.393288593,8.33379389,4.467152507,2.761977348,4.542913176,-1.943345907,-0.842963126,-1.756604143,0.907401444,0.515034841,0.790102172,0.28114949,0
6.619442454,1.665071014,4.470716426,8.887389886,3.356786988,-0.567592683,-0.911071257,-1.878123048,0.475817665,0.135469908,0.59128186,0.9348415,0
